order_id,customer_id,order_timestamp,prior_order_count,prior_total_spend,prior_total_discount,prior_return_count,prior_average_order_value,prior_return_rate,prior_average_discount,days_since_previous_order,is_first_order,customer_age,gender,customer_segment,customer_state,customer_country,region,customer_acquisition_cost
ORD-792227,CUST-007920,2023-08-12 06:35:14,2,5170.97,1745.11,0,2585.485,0.0,872.555,620.3872685185186,0,71,Male,Business,Ohio,USA,Central,23.16
ORD-387302,CUST-016535,2025-10-01 05:52:13,4,1850.98,317.98,0,462.745,0.0,79.495,21.68582175925926,0,68,Male,Consumer,England,UK,North,6.52
ORD-345486,CUST-017864,2021-07-24 20:37:23,0,0.0,0.0,0,,,,,1,45,Female,Consumer,Gujarat,India,West,73.33
ORD-971184,CUST-014118,2023-11-13 05:02:24,6,10097.42,1407.45,0,1682.9033333333334,0.0,234.57500000000002,97.25142361111111,0,50,Female,Consumer,Northern Ireland,UK,West,68.04
ORD-415487,CUST-003695,2023-10-31 21:43:26,5,4383.650000000001,371.16999999999996,0,876.7300000000001,0.0,74.234,89.828125,0,39,Male,Premium,Maharashtra,India,West,14.91
ORD-359710,CUST-012671,2025-03-21 07:32:59,4,10192.85,836.05,0,2548.2125,0.0,209.0125,385.4047800925926,0,18,Female,Consumer,New York,USA,East,13.95
ORD-244130,CUST-002676,2025-09-15 06:48:34,3,1806.8799999999999,580.96,0,602.2933333333333,0.0,193.65333333333334,47.726840277777775,0,45,Female,VIP,California,USA,West,6.48
ORD-556075,CUST-007180,2024-01-15 20:58:10,4,5303.780000000001,876.34,0,1325.9450000000002,0.0,219.085,4.8126388888888885,0,49,Female,Business,California,USA,West,71.48
ORD-374145,CUST-019681,2022-05-05 10:01:51,2,2695.2200000000003,650.13,0,1347.6100000000001,0.0,325.065,100.01957175925926,0,68,Female,Consumer,California,USA,West,17.58
ORD-216292,CUST-014788,2023-07-14 01:52:14,1,278.01,11.26,0,278.01,0.0,11.26,492.01152777777776,0,50,Male,Business,Pennsylvania,USA,East,65.02
ORD-898698,CUST-013382,2023-08-19 10:22:07,4,2679.36,2153.48,0,669.84,0.0,538.37,613.8316666666667,0,69,Male,Premium,Georgia,USA,South,59.38
ORD-208184,CUST-010768,2021-03-25 13:02:55,0,0.0,0.0,0,,,,,1,59,Male,Business,Michigan,USA,Central,63.46
ORD-841239,CUST-007614,2025-05-15 13:52:32,3,1745.08,407.64,0,581.6933333333333,0.0,135.88,635.3930787037037,0,49,Male,Consumer,Dubai,UAE,South,8.55
ORD-899538,CUST-007292,2022-08-30 16:30:39,0,0.0,0.0,0,,,,,1,51,Female,Consumer,Karnataka,India,South,68.17
ORD-664755,CUST-015891,2024-10-21 07:42:38,7,16308.44,2376.07,1,2329.7771428571427,0.14285714285714285,339.43857142857144,302.7149768518519,0,51,Male,Consumer,Ohio,USA,Central,54.36
ORD-918398,CUST-011951,2025-01-06 10:57:30,6,3882.1899999999996,999.3399999999999,0,647.0316666666666,0.0,166.55666666666664,68.40165509259259,0,70,Male,Premium,Georgia,USA,South,36.92
ORD-762876,CUST-022658,2021-09-27 06:39:04,1,22.25,4.93,0,22.25,0.0,4.93,52.97928240740741,0,43,Female,Premium,Georgia,USA,South,65.78
ORD-534333,CUST-020411,2023-11-26 15:06:21,5,5090.370000000001,685.2299999999999,1,1018.0740000000002,0.2,137.046,58.26907407407408,0,65,Male,VIP,British Columbia,Canada,West,35.24
ORD-860935,CUST-002130,2023-10-18 10:52:33,5,5810.4,370.51,1,1162.08,0.2,74.102,11.198981481481482,0,50,Male,Consumer,Scotland,UK,North,25.29
ORD-957954,CUST-003092,2025-12-20 18:27:38,5,6621.66,561.8799999999999,0,1324.3319999999999,0.0,112.37599999999998,471.4675,0,42,Male,Consumer,Hesse,Germany,Central,58.64
ORD-843823,CUST-000608,2025-11-08 06:32:46,6,7313.81,1740.3,0,1218.9683333333335,0.0,290.05,281.41422453703706,0,34,Male,Consumer,Uttar Pradesh,India,North,15.71
ORD-823867,CUST-001915,2024-11-12 14:00:57,2,4519.549999999999,80.23,0,2259.7749999999996,0.0,40.115,816.6264236111111,0,23,Male,Consumer,Wales,UK,West,63.2
ORD-201513,CUST-009794,2025-01-30 19:29:05,3,4986.07,1460.53,0,1662.0233333333333,0.0,486.8433333333333,895.2279629629629,0,62,Female,Premium,Florida,USA,South,73.22
ORD-339449,CUST-018678,2023-03-10 06:29:56,1,582.42,0.0,0,582.42,0.0,0.0,587.0528125,0,23,Female,Consumer,North Carolina,USA,South,64.14
ORD-591725,CUST-011831,2024-11-18 00:00:40,6,13003.72,673.78,1,2167.2866666666664,0.16666666666666666,112.29666666666667,46.618032407407405,0,60,Male,Consumer,Lower Saxony,Germany,North,60.72
ORD-785218,CUST-013520,2022-06-06 16:44:52,1,1314.37,72.3,0,1314.37,0.0,72.3,62.36065972222222,0,70,Male,Business,Pennsylvania,USA,East,33.63
ORD-423941,CUST-021152,2021-12-24 07:42:21,1,3209.45,2481.34,0,3209.45,0.0,2481.34,30.45755787037037,0,22,Non-Binary,Premium,New South Wales,Australia,East,71.15
ORD-373854,CUST-006715,2025-12-12 12:18:11,7,7129.849999999999,1868.7600000000002,1,1018.55,0.14285714285714285,266.96571428571434,381.53622685185184,0,25,Female,Consumer,California,USA,West,73.62
ORD-377878,CUST-017264,2024-02-02 10:48:35,4,9214.43,2279.56,0,2303.6075,0.0,569.89,118.63942129629629,0,48,Male,Business,Illinois,USA,Central,38.83
ORD-982910,CUST-010388,2025-11-16 23:27:27,6,5250.95,1583.11,0,875.1583333333333,0.0,263.85166666666663,162.92966435185184,0,68,Female,Business,Ohio,USA,Central,65.43
ORD-344170,CUST-018391,2025-06-23 05:14:42,3,2368.05,914.89,0,789.35,0.0,304.9633333333333,307.65444444444444,0,60,Male,Premium,Karnataka,India,South,49.72
ORD-868197,CUST-012004,2023-04-12 09:00:03,1,2815.84,99.11,0,2815.84,0.0,99.11,168.17583333333334,0,28,Female,Consumer,Illinois,USA,Central,77.25
ORD-307905,CUST-006542,2025-01-29 10:43:03,6,7182.49,1268.55,1,1197.0816666666667,0.16666666666666666,211.42499999999998,182.7977662037037,0,27,Male,Consumer,New South Wales,Australia,East,9.77
ORD-908010,CUST-016261,2025-08-03 18:39:50,5,10772.400000000001,351.65999999999997,1,2154.4800000000005,0.2,70.332,383.2292708333333,0,37,Female,Consumer,New York,USA,East,70.22
ORD-155130,CUST-012086,2024-10-14 14:21:31,3,7826.140000000001,2157.2400000000002,0,2608.7133333333336,0.0,719.08,347.30432870370373,0,40,Female,Premium,Scotland,UK,North,57.81
ORD-947053,CUST-004191,2021-12-14 01:15:36,1,2116.3300000000004,756.49,0,2116.3300000000004,0.0,756.49,5.25625,0,23,Male,Consumer,Georgia,USA,South,53.13
ORD-864994,CUST-022151,2022-07-01 05:50:43,2,3385.74,0.0,1,1692.87,0.5,0.0,446.25320601851854,0,60,Male,Consumer,Northern Ireland,UK,West,11.9
ORD-593267,CUST-020457,2022-10-06 19:10:10,3,7881.25,1545.3700000000001,0,2627.0833333333335,0.0,515.1233333333333,57.808761574074076,0,22,Female,Premium,Bavaria,Germany,South,66.56
ORD-343647,CUST-014989,2024-11-24 23:36:40,4,1893.93,83.16,1,473.4825,0.25,20.79,131.89236111111111,0,63,Female,Premium,Quebec,Canada,East,79.4
ORD-817266,CUST-012623,2021-01-11 06:01:19,0,0.0,0.0,0,,,,,1,33,Non-Binary,Premium,Abu Dhabi,UAE,South,17.57
ORD-557095,CUST-004052,2021-03-31 19:00:12,0,0.0,0.0,0,,,,,1,18,Female,Premium,Michigan,USA,Central,76.0
ORD-352457,CUST-001257,2021-02-22 03:10:36,0,0.0,0.0,0,,,,,1,40,Male,Premium,New York,USA,East,29.54
ORD-585343,CUST-016129,2021-03-19 10:30:33,0,0.0,0.0,0,,,,,1,42,Male,Premium,Alberta,Canada,Central,21.88
ORD-503711,CUST-021184,2022-05-10 22:09:49,0,0.0,0.0,0,,,,,1,28,Female,Consumer,California,USA,West,36.27
ORD-916945,CUST-000884,2022-05-13 11:02:44,2,2407.81,463.11,0,1203.905,0.0,231.555,189.39760416666667,0,20,Male,Consumer,Texas,USA,South,69.17
ORD-655292,CUST-008943,2023-06-28 21:14:43,3,5403.82,313.06,0,1801.2733333333333,0.0,104.35333333333334,258.0929050925926,0,63,Female,Premium,Ohio,USA,Central,29.77
ORD-296624,CUST-009577,2021-10-27 00:24:54,2,4170.97,470.73,0,2085.485,0.0,235.365,274.56762731481484,0,62,Female,Premium,Florida,USA,South,30.55
ORD-709937,CUST-015815,2024-03-27 02:36:54,4,8377.289999999999,2650.7200000000003,0,2094.3224999999998,0.0,662.6800000000001,32.41297453703704,0,42,Male,Premium,Tamil Nadu,India,South,57.27
ORD-639818,CUST-000861,2023-05-26 14:45:29,2,1693.78,15.74,0,846.89,0.0,7.87,83.95949074074075,0,39,Female,Premium,Ontario,Canada,East,17.62
ORD-878782,CUST-013079,2023-08-04 16:24:40,1,1822.67,184.05,0,1822.67,0.0,184.05,819.9781018518519,0,72,Male,Business,North Carolina,USA,South,26.59
ORD-957978,CUST-014333,2025-03-07 13:01:28,5,10045.030000000002,996.3699999999999,2,2009.0060000000005,0.4,199.27399999999997,438.3223611111111,0,37,Female,Consumer,Pennsylvania,USA,East,28.34
ORD-671194,CUST-013254,2025-08-25 21:22:09,10,5549.740000000001,1266.39,1,554.974,0.1,126.63900000000001,1.7538194444444444,0,26,Male,Consumer,Michigan,USA,Central,24.15
ORD-711519,CUST-006599,2023-12-25 11:16:11,6,6889.04,1968.93,0,1148.1733333333334,0.0,328.15500000000003,46.997141203703706,0,59,Female,Consumer,New York,USA,East,26.65
ORD-875425,CUST-012806,2021-07-07 06:34:30,0,0.0,0.0,0,,,,,1,18,Female,Consumer,Georgia,USA,South,56.1
ORD-665304,CUST-022237,2023-01-20 17:01:19,1,478.06,72.02000000000001,0,478.06,0.0,72.02000000000001,258.5402314814815,0,61,Male,Premium,Lower Saxony,Germany,North,71.23
ORD-447662,CUST-013704,2021-10-15 02:51:23,2,1084.6699999999998,42.57,0,542.3349999999999,0.0,21.285,257.2728240740741,0,21,Male,Consumer,Pennsylvania,USA,East,30.71
ORD-874015,CUST-022289,2025-07-27 18:18:30,4,11566.179999999998,3124.85,0,2891.5449999999996,0.0,781.2125,133.1007060185185,0,59,Female,Premium,Ohio,USA,Central,46.31
ORD-168638,CUST-022531,2021-08-17 00:51:18,1,1164.57,248.62,0,1164.57,0.0,248.62,107.06320601851851,0,52,Male,Premium,California,USA,West,48.13
ORD-190248,CUST-001362,2022-05-19 23:14:59,0,0.0,0.0,0,,,,,1,43,Male,Consumer,Michigan,USA,Central,61.11
ORD-688482,CUST-021017,2022-06-08 03:01:24,2,2606.62,966.4500000000002,0,1303.31,0.0,483.2250000000001,56.47190972222222,0,70,Female,Consumer,New York,USA,East,66.92
ORD-452391,CUST-005034,2025-02-10 23:35:33,7,6654.37,725.1400000000001,1,950.6242857142857,0.14285714285714285,103.59142857142858,71.03903935185186,0,55,Female,Consumer,Ohio,USA,Central,78.18
ORD-446174,CUST-002508,2024-02-02 07:17:41,4,12149.309999999998,1832.5,1,3037.3274999999994,0.25,458.125,75.51418981481481,0,56,Male,Consumer,Texas,USA,South,63.79
ORD-514448,CUST-012250,2025-04-02 07:57:07,5,4171.52,469.28,0,834.3040000000001,0.0,93.856,99.87234953703704,0,67,Female,Consumer,Baden-Württemberg,Germany,South,46.29
ORD-266986,CUST-010563,2023-11-19 21:20:32,4,4821.2,497.06,0,1205.3,0.0,124.265,114.4809837962963,0,20,Male,Consumer,Pennsylvania,USA,East,13.28
ORD-764520,CUST-002451,2022-06-16 00:13:38,0,0.0,0.0,0,,,,,1,53,Female,VIP,Michigan,USA,Central,19.31
ORD-768947,CUST-023816,2023-02-20 22:44:02,1,165.95,0.0,1,165.95,1.0,0.0,744.1107407407408,0,21,Male,VIP,Uttar Pradesh,India,North,15.11
ORD-176797,CUST-003226,2022-06-29 15:41:41,1,178.16,0.0,1,178.16,1.0,0.0,422.0967708333333,0,38,Male,Premium,New York,USA,East,63.05
ORD-314084,CUST-000664,2025-05-08 10:07:44,6,7397.240000000001,1525.13,0,1232.8733333333334,0.0,254.18833333333336,159.43516203703703,0,47,Female,Premium,Texas,USA,South,42.71
ORD-321650,CUST-004083,2024-06-25 08:44:57,1,626.37,0.0,1,626.37,1.0,0.0,442.30121527777777,0,20,Male,Consumer,Manitoba,Canada,Central,36.27
ORD-446492,CUST-001458,2024-04-15 23:01:03,2,3535.33,774.08,0,1767.665,0.0,387.04,369.4758796296296,0,69,Male,VIP,North Carolina,USA,South,39.64
ORD-849483,CUST-019670,2023-06-12 14:05:24,1,2841.23,193.68,0,2841.23,0.0,193.68,150.4792361111111,0,46,Female,Consumer,Ohio,USA,Central,59.82
ORD-483022,CUST-024314,2025-09-30 01:59:02,5,1345.8600000000001,154.65,1,269.172,0.2,30.93,45.93435185185185,0,35,Male,Premium,North Carolina,USA,South,76.98
ORD-734874,CUST-014715,2022-01-12 07:41:39,2,4309.08,2169.27,0,2154.54,0.0,1084.635,8.924664351851852,0,29,Female,Consumer,Wales,UK,West,12.1
ORD-880741,CUST-015723,2023-09-22 04:55:04,3,6355.25,2143.13,0,2118.4166666666665,0.0,714.3766666666667,14.02287037037037,0,32,Female,Premium,Dubai,UAE,South,77.62
ORD-247903,CUST-014404,2021-08-05 22:48:19,1,2623.34,981.8,0,2623.34,0.0,981.8,22.803761574074073,0,62,Female,Consumer,North Carolina,USA,South,48.02
ORD-608814,CUST-011339,2022-11-12 11:15:18,1,431.34,47.0,0,431.34,0.0,47.0,650.4143171296296,0,69,Male,Premium,Illinois,USA,Central,69.6
ORD-682680,CUST-008880,2024-02-16 00:44:50,4,4804.240000000001,613.9399999999999,0,1201.0600000000002,0.0,153.48499999999999,437.8158912037037,0,37,Female,Business,Gujarat,India,West,68.55
ORD-316519,CUST-017598,2023-12-22 17:42:31,2,465.49,83.81,0,232.745,0.0,41.905,147.95726851851853,0,24,Female,Consumer,North Carolina,USA,South,20.38
ORD-121842,CUST-007473,2025-04-23 19:45:01,2,4000.8699999999994,675.25,0,2000.4349999999997,0.0,337.625,119.36302083333334,0,56,Female,Consumer,Western Australia,Australia,West,44.58
ORD-908428,CUST-018262,2024-10-29 08:17:26,5,7896.039999999999,2613.83,0,1579.2079999999999,0.0,522.766,30.26908564814815,0,67,Female,Consumer,California,USA,West,54.25
ORD-395012,CUST-002823,2022-02-04 08:36:25,4,5660.74,2281.13,0,1415.185,0.0,570.2825,56.3206712962963,0,61,Female,VIP,Georgia,USA,South,20.42
ORD-931988,CUST-021354,2021-11-10 18:05:42,1,5328.06,0.0,1,5328.06,1.0,0.0,275.67949074074073,0,68,Female,Consumer,Pennsylvania,USA,East,47.98
ORD-633343,CUST-015067,2022-04-27 10:38:22,1,545.9,238.11,0,545.9,0.0,238.11,147.6000925925926,0,72,Male,Consumer,Ohio,USA,Central,44.34
ORD-696588,CUST-020336,2021-04-29 14:10:16,1,253.3,8.26,0,253.3,0.0,8.26,44.02313657407407,0,67,Female,VIP,Pennsylvania,USA,East,51.49
ORD-630860,CUST-013963,2021-05-13 22:02:30,0,0.0,0.0,0,,,,,1,58,Male,Consumer,North Carolina,USA,South,49.27
ORD-219773,CUST-020446,2023-09-15 00:43:51,1,1280.44,0.0,1,1280.44,1.0,0.0,23.69236111111111,0,24,Female,Consumer,North Carolina,USA,South,48.91
ORD-455011,CUST-017436,2022-05-29 14:21:43,1,2834.7499999999995,168.76999999999998,0,2834.7499999999995,0.0,168.76999999999998,299.16372685185183,0,37,Male,Premium,Ohio,USA,Central,64.91
ORD-992769,CUST-017927,2023-11-20 14:25:34,4,6662.28,2220.57,0,1665.57,0.0,555.1425,347.79737268518517,0,45,Male,Consumer,Georgia,USA,South,67.89
ORD-725718,CUST-000536,2021-05-04 23:11:00,1,3994.38,69.83,0,3994.38,0.0,69.83,103.73459490740741,0,38,Female,Consumer,New York,USA,East,7.78
ORD-742432,CUST-016785,2025-02-28 21:07:38,7,8342.28,1797.51,0,1191.7542857142857,0.0,256.78714285714284,179.57916666666668,0,23,Male,Premium,New York,USA,East,42.78
ORD-970584,CUST-006149,2024-12-27 01:05:35,3,10002.64,2702.4300000000003,0,3334.213333333333,0.0,900.8100000000001,617.2394328703704,0,71,Non-Binary,Premium,Michigan,USA,Central,29.59
ORD-776324,CUST-007945,2022-08-12 00:12:02,1,982.08,65.38000000000001,0,982.08,0.0,65.38000000000001,463.86099537037035,0,42,Female,Consumer,Florida,USA,South,20.81
ORD-881999,CUST-008801,2021-09-17 05:09:42,1,600.5,36.03,0,600.5,0.0,36.03,1.0305902777777778,0,48,Male,Consumer,Illinois,USA,Central,62.39
ORD-336684,CUST-014839,2024-01-17 16:53:15,2,2490.84,929.73,0,1245.42,0.0,464.865,758.1720949074074,0,43,Male,Consumer,Pennsylvania,USA,East,77.43
ORD-420492,CUST-022166,2021-07-23 10:26:30,0,0.0,0.0,0,,,,,1,62,Female,Consumer,England,UK,North,68.74
ORD-186239,CUST-023471,2022-07-23 03:47:23,1,944.7,304.89,0,944.7,0.0,304.89,244.66121527777779,0,38,Non-Binary,Consumer,Illinois,USA,Central,24.71
ORD-946583,CUST-005396,2024-01-15 03:01:07,2,1614.4099999999999,261.76000000000005,1,807.2049999999999,0.5,130.88000000000002,749.6053125,0,73,Female,Consumer,Wales,UK,West,59.51
ORD-658768,CUST-011943,2023-11-29 01:40:41,4,5749.540000000001,605.92,0,1437.3850000000002,0.0,151.48,218.59652777777777,0,47,Female,Consumer,Florida,USA,South,57.25
ORD-402471,CUST-000996,2021-09-06 08:45:54,1,993.97,90.57,0,993.97,0.0,90.57,164.10989583333333,0,39,Female,Consumer,Wales,UK,West,76.15
ORD-832412,CUST-007520,2022-10-25 12:56:18,4,8859.83,2407.3199999999997,0,2214.9575,0.0,601.8299999999999,87.55671296296296,0,24,Male,Consumer,Western Australia,Australia,West,27.32
ORD-988148,CUST-010355,2024-07-28 16:46:14,5,4443.389999999999,711.0699999999999,0,888.6779999999999,0.0,142.214,186.87225694444444,0,32,Male,VIP,Illinois,USA,Central,41.74
ORD-889910,CUST-015527,2024-10-05 04:30:03,5,9442.82,2346.04,0,1888.5639999999999,0.0,469.20799999999997,54.83179398148148,0,34,Female,Consumer,South Australia,Australia,South,41.05
ORD-418610,CUST-017922,2021-06-06 14:42:37,1,572.22,129.96,0,572.22,0.0,129.96,143.54425925925926,0,65,Male,Premium,Texas,USA,South,21.75
ORD-662552,CUST-009860,2024-03-17 23:50:14,8,8675.71,1960.15,0,1084.46375,0.0,245.01875,29.20548611111111,0,45,Male,VIP,England,UK,North,65.04
ORD-862015,CUST-017697,2022-05-12 08:58:23,1,334.67,99.9,0,334.67,0.0,99.9,153.03780092592592,0,66,Female,Business,Georgia,USA,South,79.45
ORD-549384,CUST-009289,2023-03-13 23:56:26,0,0.0,0.0,0,,,,,1,25,Male,Consumer,Pennsylvania,USA,East,6.97
ORD-354209,CUST-001548,2023-06-13 19:37:49,4,9965.69,1872.83,1,2491.4225,0.25,468.2075,36.91733796296296,0,38,Male,Premium,New York,USA,East,69.21
ORD-432572,CUST-024193,2024-08-10 01:37:55,2,3193.8,2266.95,0,1596.9,0.0,1133.475,643.7631481481482,0,24,Female,Consumer,Florida,USA,South,69.23
ORD-583236,CUST-006979,2023-06-21 11:47:31,1,977.38,321.08,0,977.38,0.0,321.08,646.7379166666667,0,21,Male,VIP,Illinois,USA,Central,20.75
ORD-837854,CUST-005509,2022-09-30 10:17:43,1,386.61,97.29,0,386.61,0.0,97.29,165.6916087962963,0,32,Female,VIP,Pennsylvania,USA,East,12.55
ORD-687624,CUST-011470,2023-12-05 18:12:24,0,0.0,0.0,0,,,,,1,40,Male,VIP,England,UK,North,27.33
ORD-552658,CUST-022571,2024-11-29 05:34:44,3,4997.100000000001,644.11,0,1665.7000000000005,0.0,214.70333333333335,444.94278935185184,0,26,Female,Consumer,New York,USA,East,9.07
ORD-642700,CUST-009195,2025-11-01 02:49:53,7,9227.5,3062.7300000000005,0,1318.2142857142858,0.0,437.5328571428572,60.20886574074074,0,23,Male,VIP,Michigan,USA,Central,39.59
ORD-864832,CUST-005116,2021-11-06 21:10:59,1,499.39,89.92,0,499.39,0.0,89.92,47.13854166666667,0,34,Female,Consumer,Ajman,UAE,North,52.33
ORD-791248,CUST-019871,2022-10-24 18:18:59,3,1970.63,191.57,0,656.8766666666667,0.0,63.85666666666666,220.92196759259258,0,30,Male,Consumer,California,USA,West,6.62
ORD-909258,CUST-011182,2025-02-05 13:55:01,6,6202.09,861.32,0,1033.6816666666666,0.0,143.55333333333334,348.6332986111111,0,72,Female,VIP,Ohio,USA,Central,22.6
ORD-395002,CUST-013620,2025-07-07 14:34:42,2,3912.6000000000004,496.40999999999997,0,1956.3000000000002,0.0,248.20499999999998,868.1383333333333,0,31,Female,Consumer,Wales,UK,West,9.42
ORD-142540,CUST-006591,2022-06-12 12:15:44,0,0.0,0.0,0,,,,,1,64,Female,Consumer,Georgia,USA,South,54.61
ORD-517595,CUST-014792,2025-07-09 14:41:15,4,5017.9400000000005,683.12,0,1254.4850000000001,0.0,170.78,621.8160416666667,0,74,Male,Premium,Manitoba,Canada,Central,41.24
ORD-374581,CUST-000654,2025-07-07 14:11:30,3,4565.42,1050.51,1,1521.8066666666666,0.3333333333333333,350.17,709.3541203703704,0,59,Female,Consumer,Georgia,USA,South,40.58
ORD-795725,CUST-007870,2023-06-04 22:51:01,0,0.0,0.0,0,,,,,1,24,Male,Premium,New York,USA,East,72.38
ORD-723661,CUST-011336,2022-08-29 05:41:29,3,928.58,105.48999999999998,0,309.5266666666667,0.0,35.16333333333333,57.89711805555555,0,36,Male,Consumer,Pennsylvania,USA,East,62.53
ORD-774746,CUST-011384,2022-05-15 01:54:08,1,3910.81,686.1400000000001,0,3910.81,0.0,686.1400000000001,391.1945949074074,0,24,Male,Consumer,Illinois,USA,Central,45.5
ORD-101452,CUST-003948,2021-11-06 21:11:09,2,4045.87,201.95000000000005,0,2022.935,0.0,100.97500000000002,63.199375,0,20,Male,Premium,North Carolina,USA,South,41.17
ORD-290182,CUST-020013,2025-02-04 18:26:58,4,5696.42,192.29000000000002,1,1424.105,0.25,48.072500000000005,60.98725694444445,0,37,Male,Consumer,Scotland,UK,North,68.05
ORD-540221,CUST-007650,2021-06-19 22:16:06,1,1527.7800000000002,0.0,1,1527.7800000000002,1.0,0.0,165.73297453703702,0,32,Female,Consumer,Victoria,Australia,South,67.76
ORD-885396,CUST-023079,2023-02-08 01:04:40,0,0.0,0.0,0,,,,,1,22,Female,Consumer,Wales,UK,West,55.87
ORD-202906,CUST-005132,2025-12-25 19:33:58,4,1760.5000000000002,300.62,0,440.12500000000006,0.0,75.155,56.16883101851852,0,21,Male,Premium,North Carolina,USA,South,30.34
ORD-281449,CUST-008909,2021-04-22 09:03:33,0,0.0,0.0,0,,,,,1,31,Male,Consumer,Pennsylvania,USA,East,17.8
ORD-431156,CUST-021755,2023-08-27 14:22:36,4,7247.92,1356.05,0,1811.98,0.0,339.0125,121.07444444444444,0,65,Male,Consumer,Scotland,UK,North,46.58
ORD-681965,CUST-008071,2024-12-06 04:05:58,4,5490.200000000001,1850.3999999999999,1,1372.5500000000002,0.25,462.59999999999997,183.16497685185186,0,46,Male,Consumer,North Carolina,USA,South,49.11
ORD-392711,CUST-004738,2021-12-19 08:09:08,2,3611.29,624.71,0,1805.645,0.0,312.355,21.62840277777778,0,54,Female,Consumer,Illinois,USA,Central,21.11
ORD-186828,CUST-002607,2022-12-21 04:21:23,1,1443.52,843.3800000000001,0,1443.52,0.0,843.3800000000001,397.1866435185185,0,44,Female,VIP,California,USA,West,19.68
ORD-422216,CUST-001276,2024-12-05 23:02:19,5,7539.77,176.79,1,1507.9540000000002,0.2,35.358,112.1328125,0,23,Male,Premium,Illinois,USA,Central,45.61
ORD-475067,CUST-017142,2023-06-20 04:28:12,1,4089.78,414.79,0,4089.78,0.0,414.79,491.19386574074076,0,51,Male,Consumer,New York,USA,East,15.6
ORD-358739,CUST-011092,2021-01-11 15:20:56,0,0.0,0.0,0,,,,,1,37,Female,Premium,Georgia,USA,South,19.27
ORD-231042,CUST-023508,2024-06-24 14:11:06,4,2985.879999999999,335.56,0,746.4699999999998,0.0,83.89,370.1263078703704,0,56,Male,Consumer,Michigan,USA,Central,50.29
ORD-402221,CUST-021404,2023-11-10 03:56:05,1,3550.76,28.39,0,3550.76,0.0,28.39,653.1495717592593,0,31,Male,Premium,Georgia,USA,South,74.24
ORD-250286,CUST-005659,2022-11-03 14:17:42,0,0.0,0.0,0,,,,,1,73,Female,Consumer,Alberta,Canada,Central,43.09
ORD-322695,CUST-024860,2021-02-25 20:37:36,0,0.0,0.0,0,,,,,1,55,Female,Premium,Scotland,UK,North,22.66
ORD-728967,CUST-022476,2021-03-22 04:08:40,0,0.0,0.0,0,,,,,1,42,Male,Consumer,Texas,USA,South,43.82
ORD-803020,CUST-010864,2023-12-15 19:12:31,4,4573.57,404.81,0,1143.3925,0.0,101.2025,50.37797453703703,0,71,Female,Consumer,Northern Ireland,UK,West,23.98
ORD-265921,CUST-000058,2021-12-29 10:04:54,3,5343.53,242.07999999999998,0,1781.1766666666665,0.0,80.69333333333333,94.26055555555556,0,70,Male,Business,Pennsylvania,USA,East,21.1
ORD-880154,CUST-013497,2023-06-02 21:08:23,6,10000.25,1963.4099999999999,0,1666.7083333333333,0.0,327.23499999999996,186.03994212962962,0,52,Non-Binary,Consumer,Texas,USA,South,67.71
ORD-725349,CUST-006047,2025-05-12 04:40:17,8,8126.77,1712.6799999999998,0,1015.84625,0.0,214.08499999999998,253.27353009259258,0,20,Female,Consumer,New York,USA,East,66.19
ORD-672530,CUST-020220,2024-03-25 16:34:07,0,0.0,0.0,0,,,,,1,72,Non-Binary,Consumer,New York,USA,East,5.75
ORD-696641,CUST-002697,2021-10-30 22:37:28,1,207.26,87.47,0,207.26,0.0,87.47,92.04881944444445,0,33,Female,Consumer,Texas,USA,South,9.01
ORD-952425,CUST-011276,2023-12-27 02:05:24,3,4007.28,704.0699999999999,0,1335.76,0.0,234.68999999999997,232.60909722222223,0,48,Female,Consumer,England,UK,North,76.86
ORD-909116,CUST-001525,2021-08-22 21:15:14,3,6982.1,979.81,1,2327.366666666667,0.3333333333333333,326.6033333333333,22.161041666666666,0,67,Female,Premium,Manitoba,Canada,Central,20.63
ORD-346708,CUST-007274,2021-03-21 00:29:48,1,1393.69,99.94,0,1393.69,0.0,99.94,28.82962962962963,0,22,Male,Consumer,Pennsylvania,USA,East,77.9
ORD-229804,CUST-016124,2024-11-17 11:19:25,3,11502.14,343.65,1,3834.0466666666666,0.3333333333333333,114.55,185.95516203703704,0,35,Female,Consumer,South Australia,Australia,South,33.23
ORD-292428,CUST-005660,2021-05-26 03:21:34,0,0.0,0.0,0,,,,,1,73,Male,Business,Texas,USA,South,59.81
ORD-942303,CUST-014145,2025-12-26 01:35:40,4,3816.6,668.4699999999999,0,954.15,0.0,167.11749999999998,306.13605324074075,0,54,Female,Consumer,North Carolina,USA,South,45.22
ORD-226743,CUST-007652,2021-04-09 08:15:10,0,0.0,0.0,0,,,,,1,54,Male,VIP,Georgia,USA,South,18.11
ORD-208705,CUST-016098,2023-09-13 20:18:02,3,4105.42,457.72,0,1368.4733333333334,0.0,152.57333333333335,58.152511574074076,0,67,Female,Consumer,Florida,USA,South,71.65
ORD-473217,CUST-004850,2024-01-10 15:30:16,1,86.06,19.92,0,86.06,0.0,19.92,4.189837962962963,0,46,Male,Premium,Georgia,USA,South,39.88
